lp1,lp2,lp3,rp1,rp2,rp3,lt1,lt2,lt3,rt1,rt2,rt3,time
0.000000, 1.451750, 2.111219, 0.463993, 0.339468, 1.231623, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32056 
0.000000, 0.826818, 2.090561, 0.644962, 0.230963, 1.387578, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32106 
0.000000, 1.158527, 2.125996, 0.356198, 0.276557, 1.114538, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32156 
0.000000, 1.321639, 2.035177, 0.549217, 0.128327, 1.194819, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32206 
0.000000, 1.134407, 2.141670, 0.678091, 0.264353, 1.333839, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32256 
0.000000, 1.181457, 2.208657, 0.799924, 0.191958, 1.060184, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32306 
0.000000, 1.048175, 2.233956, 0.288194, 0.130885, 1.099022, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32356 
0.000000, 1.357802, 2.038465, 0.751933, 0.221008, 1.239024, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32406 
0.000000, 1.004597, 2.293053, 0.439417, 0.107674, 1.138338, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32456 
0.000000, 1.240802, 2.162981, 0.761728, 0.198631, 0.910312, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32506 
0.000000, 0.999345, 2.087969, 0.418878, 0.070582, 1.420481, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32556 
0.000000, 1.164298, 1.874905, 0.363362, 0.149339, 1.130825, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32606 
0.000000, 1.182277, 2.401289, 0.429665, 0.125863, 1.304588, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32656 
0.000000, 1.086484, 2.086192, 0.594279, 0.202233, 1.226115, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32706 
0.000000, 1.039992, 2.141701, 0.536436, 0.297705, 1.408412, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32756 
0.000000, 1.066360, 2.242541, 0.488891, 0.240944, 1.061115, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32806 
0.000000, 1.176516, 2.215989, 0.336707, 0.114823, 1.293733, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32856 
0.000000, 0.927721, 2.357040, 0.778424, 0.171196, 1.450961, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32906 
0.000000, 1.511030, 2.082007, 0.334862, 0.197892, 1.176322, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32956 
0.000000, 0.872985, 2.322430, 0.557026, 0.312968, 1.001929, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33006 
0.000000, 1.277048, 1.808854, 0.567162, 0.128711, 1.352820, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33056 
0.000000, 0.828241, 2.280660, 0.638910, 0.135095, 1.348237, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33106 
0.000000, 1.359996, 2.060342, 0.433321, 0.198639, 1.417075, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33156 
0.000000, 0.941011, 1.986851, 0.161676, 0.348821, 1.162042, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33206 
0.000000, 1.136359, 2.167833, 0.529851, 0.348173, 1.712235, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33256 
0.000000, 1.301213, 2.239772, 0.312422, 0.344088, 1.291889, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33306 
0.000000, 0.877110, 2.248846, 0.536071, 0.117528, 1.120368, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33356 
0.000000, 1.223339, 1.884252, 0.676821, 0.240536, 1.314218, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33406 
0.000000, 1.034375, 2.283990, 0.511641, 0.343176, 1.172893, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33456 
0.000000, 1.167898, 2.128173, 0.472854, 0.388603, 1.080189, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33506 
0.000000, 0.889341, 2.241954, 0.506637, 0.080764, 1.421854, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33556 
0.000000, 1.284192, 1.919027, 0.507120, 0.045960, 1.467628, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33606 
0.000000, 0.939355, 2.405364, 0.276685, 0.341802, 1.200848, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33656 
0.000000, 1.170624, 1.937276, 0.267664, 0.225151, 1.077411, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33706 
0.000000, 1.169271, 2.159484, 0.469976, 0.100646, 1.218153, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33756 
0.000000, 1.145868, 2.279902, 0.478058, 0.204677, 1.307550, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33806 
0.000000, 1.252485, 2.196349, 0.616119, 0.166087, 1.005522, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33856 
0.000000, 0.928565, 2.069462, 0.204995, 0.195778, 1.530563, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33906 
0.000000, 1.238838, 2.161792, 0.440326, 0.153167, 1.269155, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 33956 
0.000000, 0.862437, 2.328234, 0.377996, 0.176418, 1.398103, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34006 
0.000000, 1.135694, 2.055623, 0.513412, 0.100141, 1.241925, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34056 
0.000000, 0.975352, 2.179404, 0.480129, 0.051678, 1.593505, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34106 
0.000000, 1.234275, 1.959336, 0.252933, 0.146667, 1.225262, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34156 
0.000000, 0.743825, 2.565040, 0.371823, 0.089383, 1.524672, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34206 
0.000000, 1.216343, 2.297542, 0.340450, 0.193807, 1.471434, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34256 
0.000000, 0.986503, 2.211613, 0.419635, 0.050232, 1.151619, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34306 
0.000000, 0.928919, 1.975319, 0.472341, 0.184719, 1.030135, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34356 
0.000000, 1.115771, 2.191845, 0.315242, 0.165003, 1.606044, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34406 
0.000000, 1.079300, 2.267132, 0.340761, 0.196046, 1.544532, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34456 
0.000000, 1.376647, 1.977625, 0.175497, 0.110431, 1.425056, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34506 
0.000000, 0.883989, 2.384963, 0.573535, 0.177425, 1.248878, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34556 
0.000000, 1.452778, 2.127025, 0.241199, 0.101399, 1.516184, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34606 
0.000000, 0.858841, 2.342087, 0.465880, 0.177611, 1.150593, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34656 
0.000000, 1.138728, 1.946819, 0.202359, 0.161271, 1.380710, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34706 
0.000000, 1.091269, 2.205060, 0.444537, 0.071254, 1.403692, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34756 
0.000000, 1.221993, 2.196136, 0.185125, 0.195545, 1.677652, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34806 
0.000000, 0.929221, 1.939794, 0.303786, 0.217964, 1.307002, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34856 
0.000000, 1.132719, 2.169415, 0.246774, 0.185353, 1.186647, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34906 
0.000000, 1.191760, 2.069076, 0.418140, 0.251999, 1.493911, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 34956 
0.000000, 0.947927, 2.135352, 0.603843, 0.091032, 1.151340, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35006 
0.000000, 1.205872, 2.124325, 0.433585, 0.245305, 1.122659, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35056 
0.000000, 0.980558, 2.395665, 0.623456, 0.296320, 1.334656, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35106 
0.000000, 1.340886, 2.032831, 0.239447, 0.162682, 1.394851, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35156 
0.000000, 0.892445, 2.314817, 0.466100, 0.266509, 1.238180, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35206 
0.000000, 1.378812, 2.156489, 0.322806, 0.257539, 1.497638, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35256 
0.000000, 0.871707, 2.135407, 0.387992, 0.169903, 1.297428, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35306 
0.000000, 1.125210, 2.013851, 0.347469, 0.137163, 1.282793, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35356 
0.000000, 1.103611, 2.430633, 0.526332, 0.149377, 1.209700, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35406 
0.000000, 0.976822, 2.103280, 0.301017, 0.176857, 1.533282, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35456 
0.000000, 1.121749, 2.071514, 0.393580, 0.266158, 1.145898, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35506 
0.000000, 1.046793, 2.376564, 0.383789, 0.053095, 1.348600, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35556 
0.000000, 1.140315, 2.066270, 0.589240, 0.159970, 1.396808, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35606 
0.000000, 0.984465, 2.217058, 0.292028, 0.202683, 1.326969, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35656 
0.000000, 1.390702, 2.184505, 0.507948, 0.130565, 1.273918, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35706 
0.000000, 0.954585, 2.155583, 0.314001, 0.061301, 1.567587, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35756 
0.000000, 1.371099, 2.042642, 0.552225, 0.213032, 1.414249, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35806 
0.000000, 0.951720, 2.393916, 0.424795, 0.154888, 1.072005, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35856 
0.000000, 1.526930, 2.022053, 0.355843, 0.106143, 1.125168, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35906 
0.000000, 1.102253, 2.046231, 0.466161, 0.171958, 1.472546, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35956 
0.000000, 1.195043, 2.249160, 0.335910, 0.283512, 1.278574, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36006 
0.000000, 1.323176, 1.990205, 0.531898, 0.056309, 1.370453, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36056 
0.000000, 0.822330, 2.255250, 0.299495, 0.275372, 1.317106, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36106 
0.000000, 1.438694, 1.940595, 0.619930, 0.210064, 1.666096, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36156 
0.000000, 0.954689, 2.330521, 0.457312, 0.333225, 1.184332, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36206 
0.000000, 1.080639, 1.791700, 0.512638, 0.126805, 1.284609, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36256 
0.000000, 0.993755, 2.144687, 0.367239, 0.263768, 1.501632, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36306 
0.000000, 1.378376, 2.033433, 0.394718, 0.234739, 1.491523, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36356 
0.000000, 0.870859, 2.185944, 0.582511, 0.273678, 1.422483, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36406 
0.000000, 1.116522, 2.207452, 0.321212, 0.249168, 1.464863, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36456 
0.000000, 0.997995, 2.334901, 0.486462, 0.480016, 1.161408, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36506 
0.000000, 0.995422, 2.319995, 0.595939, 0.171877, 1.301191, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36556 
0.000000, 1.206528, 1.876405, 0.395013, 0.211584, 1.444167, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36606 
0.000000, 1.053449, 2.452770, 0.416987, 0.677010, 1.328015, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36656 
0.000000, 1.536387, 2.074277, 0.363422, 0.458553, 1.111808, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36706 
0.000000, 0.680132, 2.307407, 0.646510, 0.145674, 1.310767, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36756 
0.000000, 1.193745, 1.913520, 0.298965, 0.199104, 1.454666, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36806 
0.000000, 0.851830, 2.235014, 0.490665, 0.446452, 1.422753, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36856 
0.000000, 0.976468, 2.097883, 0.308203, 0.372790, 1.142224, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36906 
0.000000, 1.003370, 2.154493, 0.353220, 0.216108, 1.526252, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 36956 
0.000000, 1.353559, 2.081049, 0.346511, 0.169325, 1.340370, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37006 
0.000000, 0.979043, 1.975834, 0.528643, 0.317239, 1.128084, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37056 
0.000000, 0.991180, 2.353037, 0.321281, 0.324465, 1.222371, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37106 
0.000000, 1.249990, 2.082284, 0.293601, 0.402119, 1.296253, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37156 
0.000000, 0.804146, 2.348164, 0.430764, 0.280215, 1.259027, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37206 
0.000000, 1.272687, 1.832127, 0.491540, 0.311070, 1.193191, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37256 
0.000000, 1.169554, 2.293098, 0.211816, 0.074849, 1.483599, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37306 
0.000000, 1.336082, 2.181283, 0.335894, 0.624824, 1.162179, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37356 
0.000000, 0.679923, 2.371741, 0.532667, 0.289190, 1.471100, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37406 
0.000000, 1.146928, 2.099321, 0.233058, 0.134331, 1.380338, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37456 
0.000000, 1.085343, 2.139344, 0.420615, 0.133551, 1.430210, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37506 
0.000000, 1.106166, 2.353390, 0.434120, 0.529026, 1.131818, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37556 
0.000000, 1.083428, 2.192805, 0.411426, 0.226622, 1.277761, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37606 
0.000000, 1.044841, 2.301739, 0.687579, 0.198757, 1.460125, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37656 
0.000000, 1.056092, 1.963984, 0.293687, 0.092920, 1.149782, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37706 
0.000000, 0.897442, 2.171574, 0.468849, 0.460496, 1.095605, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37756 
0.000000, 1.088065, 2.387652, 0.193275, 0.172095, 1.598547, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37806 
0.000000, 0.795426, 2.184998, 0.570074, 0.150968, 1.306936, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37856 
0.000000, 1.371371, 1.985410, 0.346562, 0.126702, 1.521027, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37906 
0.000000, 0.901257, 2.436115, 0.322969, 0.402561, 1.340137, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 37956 
0.000000, 1.220623, 2.150026, 0.315739, 0.165545, 1.723679, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38006 
0.000000, 1.048931, 1.948040, 0.380623, 0.274399, 1.195773, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38056 
0.000000, 1.242041, 2.135670, 0.517648, 0.092040, 1.312708, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38106 
0.000000, 1.072555, 2.227518, 0.424002, 0.272678, 1.353192, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38156 
0.000000, 1.014365, 2.037375, 0.566527, 0.139104, 1.356389, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38206 
0.000000, 1.419675, 2.205293, 0.495395, 0.295398, 1.309084, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38256 
0.000000, 0.903680, 2.388148, 0.254789, 0.211522, 1.360978, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38306 
0.000000, 1.042571, 2.036247, 0.259578, 0.273100, 1.160744, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38356 
0.000000, 1.008578, 2.418541, 0.540093, 0.192737, 1.192021, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38406 
0.000000, 1.290553, 2.131830, 0.541322, 0.248246, 1.327440, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38456 
0.000000, 0.960470, 2.208517, 0.556369, 0.243710, 1.521204, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38506 
0.000000, 1.270243, 1.916207, 0.333858, 0.132438, 1.462860, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38556 
0.000000, 0.979365, 2.276935, 0.574502, 0.214947, 1.655724, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38606 
0.000000, 1.105852, 1.996989, 0.098188, 0.224685, 1.567553, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38656 
0.000000, 1.261469, 2.033529, 0.787487, 0.208410, 1.150814, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38706 
0.000000, 1.328873, 2.286190, 0.353551, 0.120229, 1.495048, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38756 
0.000000, 1.169261, 1.963900, 0.477751, 0.330434, 1.197197, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38806 
0.000000, 0.815458, 2.203672, 0.245293, 0.243467, 1.582081, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38856 
0.000000, 1.381558, 2.252281, 0.374204, 0.176616, 1.501684, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38906 
0.000000, 0.859453, 2.103874, 0.220554, 0.176716, 1.445266, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 38956 
0.000000, 1.422728, 2.014289, 0.247357, 0.592748, 1.431128, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39006 
0.000000, 0.959976, 2.214777, 0.234929, 0.107708, 1.602354, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39056 
0.000000, 1.283534, 2.052446, 0.386007, 0.278649, 1.159796, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39106 
0.000000, 1.051905, 1.986615, 0.395637, 0.191169, 1.471195, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39156 
0.000000, 1.158505, 2.060084, 0.355478, 0.614308, 1.306304, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39206 
0.000000, 1.245399, 2.198574, 0.320706, 0.223774, 1.440860, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39256 
0.000000, 0.717845, 2.176830, 0.445159, 0.164964, 1.480904, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39306 
0.000000, 1.217660, 2.142908, 0.369860, 0.177652, 1.465216, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39356 
0.000000, 0.900371, 2.407582, 0.467448, 0.484003, 1.194888, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39406 
0.000000, 1.292788, 1.854675, 0.572589, 0.208823, 1.013148, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39456 
0.000000, 0.720042, 2.242643, 0.573485, 0.077060, 1.395197, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39506 
0.000000, 1.482533, 1.889676, 0.277570, 0.193467, 1.698895, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39556 
0.000000, 0.825171, 2.335398, 0.455541, 0.396301, 1.125246, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39606 
0.000000, 1.123259, 2.027066, 0.251107, 0.185893, 1.449644, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39656 
0.000000, 1.280111, 2.253178, 0.512290, 0.208817, 1.302526, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39706 
0.000000, 1.071060, 2.268642, 0.325077, 0.175321, 1.230891, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39756 
0.000000, 1.024296, 1.908756, 0.523638, 0.350684, 1.272897, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39806 
0.000000, 0.975901, 2.313804, 0.473517, 0.103805, 1.293677, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39856 
0.000000, 1.220906, 2.351782, 0.474686, 0.322825, 1.545432, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39906 
0.000000, 0.810890, 2.294197, 0.286543, 0.205973, 1.282718, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 39956 
0.000000, 1.290658, 2.027873, 0.280255, 0.266355, 1.483262, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40006 
0.000000, 0.917439, 2.366310, 0.480362, 0.159572, 1.546787, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40056 
0.000000, 1.193065, 1.951651, 0.474528, 0.241102, 1.276702, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40106 
0.000000, 0.961004, 2.124091, 0.419184, 0.152179, 1.480402, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40156 
0.000000, 1.398606, 2.046472, 0.308918, 0.240304, 1.169758, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40206 
0.000000, 0.960063, 1.986087, 0.575497, 0.270639, 1.322988, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40256 
0.000000, 1.150224, 2.110743, 0.399016, 0.110948, 1.229272, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40306 
0.000000, 1.408159, 1.964504, 0.247093, 0.253093, 1.317423, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40356 
0.000000, 1.049707, 2.379367, 0.258722, 0.352457, 1.579576, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40406 
0.000000, 1.232305, 1.955450, 0.731736, 0.103463, 1.211090, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40456 
0.000000, 0.785616, 2.596400, 0.330650, 0.077495, 1.552718, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40506 
0.000000, 1.389315, 2.050831, 0.218411, 0.385658, 1.124007, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40556 
0.000000, 0.805444, 2.218533, 0.282094, 0.198168, 1.227362, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40606 
0.000000, 1.155597, 2.247249, 0.608464, 0.000000, 1.325481, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40656 
0.000000, 1.074886, 2.227972, 0.237393, 0.055984, 1.539209, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40706 
0.000000, 0.886860, 2.211357, 0.311337, 0.427179, 1.240805, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40756 
0.000000, 1.149605, 2.103186, 0.442284, 0.179108, 1.203427, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40806 
0.000000, 1.257648, 2.262139, 0.408599, 0.000000, 1.333702, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40856 
0.000000, 1.105881, 2.062591, 0.270406, 0.048249, 1.723099, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40906 
0.000000, 1.122099, 2.199766, 0.341807, 0.177520, 1.479957, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 40956 
0.000000, 1.544305, 2.167717, 0.280037, 0.193141, 1.285557, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 41006 
0.000000, 0.885334, 2.202617, 0.284288, 0.285305, 1.242641, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 41056 
0.000000, 1.419180, 2.134393, 0.441201, 0.172949, 1.510187, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 41106 
0.000000, 0.853224, 2.409208, 0.388805, 0.356004, 1.169562, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 41156 
